PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
6	2982	n	n	n	n	n	n	n	n
6	2993	n	n	n	n	n	n	n	n
6	3056	n	n	n	n	n	n	n	n
6	3066	n	n	n	n	n	n	n	n
6	3333	n	n	n	n	n	n	n	n
6	3347	n	n	n	n	n	n	n	n
6	3376	n	n	n	n	n	n	n	n
6	3473	n	n	n	n	n	n	n	n
6	3524	n	n	n	n	n	n	n	n
6	3575	n	n	n	n	n	n	n	n
6	3816	n	n	n	n	n	n	n	n
6	3909	n	n	n	n	n	n	n	n
6	4156	n	n	n	n	n	n	n	n
6	4193	n	n	n	n	n	n	n	n
6	4373	n	n	n	n	n	n	n	n
6	4520	n	n	n	n	n	n	n	n
6	4830	n	n	n	n	n	n	n	n
6	4890	n	n	n	n	n	n	n	n
6	4892	n	n	n	n	n	n	n	n
6	5040	n	n	n	n	n	n	n	n
6	5085	n	n	n	n	n	n	n	n
6	5090	n	n	n	n	n	n	n	n
6	5096	n	n	n	n	n	n	n	n
6	5108	n	n	n	n	n	n	n	n
6	5178	n	n	n	n	n	n	n	n
6	5246	n	n	n	n	n	n	n	n
6	5365	n	n	n	n	n	n	n	n
6	5454	n	n	n	n	n	n	n	n
6	5721	n	n	n	n	n	n	n	n
6	5823	n	n	n	n	n	n	n	n
6	5852	n	n	n	n	n	n	n	n
6	5946	n	n	n	n	n	n	n	n
6	6140	n	n	n	n	n	n	n	n
6	6220	n	n	n	n	n	n	n	n
6	6377	n	n	n	n	n	n	n	n
6	6460	n	n	n	n	n	n	n	n
6	6462	n	n	n	n	n	n	n	n
6	6564	n	n	n	n	n	n	n	n
6	6975	n	n	n	n	n	n	n	n
6	7142	n	n	n	n	n	n	n	n
6	7148	n	n	n	n	n	n	n	n
6	7302	n	n	n	n	n	n	n	n
6	7453	n	n	n	n	n	n	n	n
6	7530	n	n	n	n	n	n	n	n
6	7612	n	n	n	n	n	n	n	n
6	7636	n	n	n	n	n	n	n	n
6	7679	n	n	n	n	n	n	n	n
6	7894	n	n	n	n	n	n	n	n
6	7976	n	n	n	n	n	n	n	n
6	8047	n	n	n	n	n	n	n	n
6	8104	n	n	n	n	n	n	n	n
6	8119	n	n	n	n	n	n	n	n
6	8209	n	n	n	n	n	n	n	n
6	8260	n	n	n	n	n	n	n	n
6	8312	n	n	n	n	n	n	n	n
6	8390	n	n	n	n	n	n	n	n
6	8441	n	n	n	n	n	n	n	n
6	8467	n	n	n	n	n	n	n	n
6	8501	n	n	n	n	n	n	n	n
6	8671	n	n	n	n	n	n	n	n
6	8855	n	n	n	n	n	n	n	n
6	8938	n	n	n	n	n	n	n	n
6	8949	n	n	n	n	n	n	n	n
6	8993	n	n	n	n	n	n	n	n
6	9116	n	n	n	n	n	n	n	n
6	9214	n	n	n	n	n	n	n	n
6	9405	n	n	n	n	n	n	n	n
6	9514	n	n	n	n	n	n	n	n
6	9600	n	n	n	n	n	n	n	n
6	9624	n	n	n	n	n	n	n	n
6	9727	n	n	n	n	n	n	n	n
6	9809	n	n	n	n	n	n	n	n
6	9848	n	n	n	n	n	n	n	n
6	9910	n	n	n	n	n	n	n	n
7	142	y	y	n	n	y	y	y	y
7	146	y	y	n	n	y	n	y	y
7	176	y	y	n	n	y	n	y	n
7	360	y	y	n	n	y	n	y	n
7	464	y	y	n	n	y	n	n	n
7	576	y	y	n	n	n	n	n	n
7	605	y	y	n	n	n	n	n	n
7	654	y	y	n	n	n	n	n	n
7	751	y	y	n	n	n	n	n	n
7	928	n	y	n	n	n	n	n	n
7	1040	n	y	n	n	n	n	n	n
7	1060	n	n	n	n	n	n	n	n
7	1073	n	n	n	n	n	n	n	n
7	1085	n	n	n	n	n	n	n	n
7	1212	n	n	n	n	n	n	n	n
7	1442	n	n	n	n	n	n	n	n
7	1532	n	n	n	n	n	n	n	n
7	1554	n	n	n	n	n	n	n	n
7	1584	n	n	n	n	n	n	n	n
7	1586	n	n	n	n	n	n	n	n
7	1735	n	n	n	n	n	n	n	n
7	1952	n	n	n	n	n	n	n	n
7	1968	n	n	n	n	n	n	n	n
7	2017	n	n	n	n	n	n	n	n
7	2033	n	n	n	n	n	n	n	n
7	2164	n	n	n	n	n	n	n	n
7	2374	n	n	n	n	n	n	n	n
7	2475	n	n	n	n	n	n	n	n
7	2551	n	n	n	n	n	n	n	n
7	2789	n	n	n	n	n	n	n	n
7	2791	n	n	n	n	n	n	n	n
7	2871	n	n	n	n	n	n	n	n
7	2963	n	n	n	n	n	n	n	n
7	2966	n	n	n	n	n	n	n	n
7	2984	n	n	n	n	n	n	n	n
7	3127	n	n	n	n	n	n	n	n
7	3365	n	n	n	n	n	n	n	n
7	3404	n	n	n	n	n	n	n	n
7	3415	n	n	n	n	n	n	n	n
7	3487	n	n	n	n	n	n	n	n
7	3573	n	n	n	n	n	n	n	n
7	3577	n	n	n	n	n	n	n	n
7	3727	n	n	n	n	n	n	n	n
7	3815	n	n	n	n	n	n	n	n
7	3847	n	n	n	n	n	n	n	n
7	3873	n	n	n	n	n	n	n	n
7	4113	n	n	n	n	n	n	n	n
7	4126	n	n	n	n	n	n	n	n
7	4343	n	n	n	n	n	n	n	n
7	4421	n	n	n	n	n	n	n	n
7	4430	n	n	n	n	n	n	n	n
7	4579	n	n	n	n	n	n	n	n
7	4661	n	n	n	n	n	n	n	n
7	4871	n	n	n	n	n	n	n	n
7	4946	n	n	n	n	n	n	n	n
7	5125	n	n	n	n	n	n	n	n
7	5331	n	n	n	n	n	n	n	n
7	5368	n	n	n	n	n	n	n	n
7	5595	n	n	n	n	n	n	n	n
7	5608	n	n	n	n	n	n	n	n
7	5803	n	n	n	n	n	n	n	n
7	5889	n	n	n	n	n	n	n	n
7	6077	n	n	n	n	n	n	n	n
7	6093	n	n	n	n	n	n	n	n
7	6136	n	n	n	n	n	n	n	n
7	6227	n	n	n	n	n	n	n	n
7	6414	n	n	n	n	n	n	n	n
7	6590	n	n	n	n	n	n	n	n
7	6601	n	n	n	n	n	n	n	n
7	6659	n	n	n	n	n	n	n	n
7	6798	n	n	n	n	n	n	n	n
7	6922	n	n	n	n	n	n	n	n
7	6971	n	n	n	n	n	n	n	n
7	6982	n	n	n	n	n	n	n	n
7	7024	n	n	n	n	n	n	n	n
7	7116	n	n	n	n	n	n	n	n
7	7143	n	n	n	n	n	n	n	n
7	7267	n	n	n	n	n	n	n	n
7	7332	n	n	n	n	n	n	n	n
7	7406	n	n	n	n	n	n	n	n
7	7450	n	n	n	n	n	n	n	n
7	7491	n	n	n	n	n	n	n	n
7	7507	n	n	n	n	n	n	n	n
7	7562	n	n	n	n	n	n	n	n
7	7732	n	n	n	n	n	n	n	n
7	7776	n	n	n	n	n	n	n	n
7	7961	n	n	n	n	n	n	n	n
7	8054	n	n	n	n	n	n	n	n
7	8070	n	n	n	n	n	n	n	n
7	8130	n	n	n	n	n	n	n	n
7	8174	n	n	n	n	n	n	n	n
7	8364	n	n	n	n	n	n	n	n
7	8376	n	n	n	n	n	n	n	n
7	8397	n	n	n	n	n	n	n	n
7	8522	n	n	n	n	n	n	n	n
7	8608	n	n	n	n	n	n	n	n
7	8631	n	n	n	n	n	n	n	n
7	8716	n	n	n	n	n	n	n	n
7	8742	n	n	n	n	n	n	n	n
7	9106	n	n	n	n	n	n	n	n
7	9157	n	n	n	n	n	n	n	n
7	9180	n	n	n	n	n	n	n	n
7	9186	n	n	n	n	n	n	n	n
7	9267	n	n	n	n	n	n	n	n
7	9349	n	n	n	n	n	n	n	n
7	9352	n	n	n	n	n	n	n	n
7	9602	n	n	n	n	n	n	n	n
7	9678	n	n	n	n	n	n	n	n
7	9810	n	n	n	n	n	n	n	n
7	9813	n	n	n	n	n	n	n	n
8	24	n	n	n	n	y	y	y	n
8	62	n	n	n	n	n	y	n	n
8	69	n	n	n	n	n	y	n	n
8	157	n	n	n	n	n	y	n	n
8	469	n	n	n	n	n	y	n	n
8	557	n	n	n	n	n	y	n	n
8	686	n	n	n	n	n	y	n	n
8	714	n	n	n	n	n	y	n	n
8	845	n	n	n	n	n	n	n	n
8	981	n	n	n	n	n	n	n	n
8	987	n	n	n	n	n	n	n	n
8	1370	n	n	n	n	n	n	n	n
8	1376	n	n	n	n	n	n	n	n
8	1455	n	n	n	n	n	n	n	n
8	1553	n	n	n	n	n	n	n	n
8	1658	n	n	n	n	n	n	n	n
8	1757	n	n	n	n	n	n	n	n
8	1885	n	n	n	n	n	n	n	n
8	1896	n	n	n	n	n	n	n	n
8	1906	n	n	n	n	n	n	n	n
8	2025	n	n	n	n	n	n	n	n
8	2151	n	n	n	n	n	n	n	n
8	2285	n	n	n	n	n	n	n	n
8	2756	n	n	n	n	n	n	n	n
8	2951	n	n	n	n	n	n	n	n
8	2996	n	n	n	n	n	n	n	n
8	3038	n	n	n	n	n	n	n	n
8	3183	n	n	n	n	n	n	n	n
8	3186	n	n	n	n	n	n	n	n
8	3310	n	n	n	n	n	n	n	n
8	3365	n	n	n	n	n	n	n	n
8	3368	n	n	n	n	n	n	n	n
8	3494	n	n	n	n	n	n	n	n
8	3726	n	n	n	n	n	n	n	n
8	4130	n	n	n	n	n	n	n	n
8	4162	n	n	n	n	n	n	n	n
8	4224	n	n	n	n	n	n	n	n
8	4228	n	n	n	n	n	n	n	n
8	4401	n	n	n	n	n	n	n	n
8	4415	n	n	n	n	n	n	n	n
8	4549	n	n	n	n	n	n	n	n
8	4618	n	n	n	n	n	n	n	n
8	4642	n	n	n	n	n	n	n	n
8	4935	n	n	n	n	n	n	n	n
8	4979	n	n	n	n	n	n	n	n
8	4985	n	n	n	n	n	n	n	n
8	5023	n	n	n	n	n	n	n	n
8	5142	n	n	n	n	n	n	n	n
8	5191	n	n	n	n	n	n	n	n
8	5220	n	n	n	n	n	n	n	n
8	5257	n	n	n	n	n	n	n	n
8	5274	n	n	n	n	n	n	n	n
8	5581	n	n	n	n	n	n	n	n
8	5585	n	n	n	n	n	n	n	n
8	5716	n	n	n	n	n	n	n	n
8	5863	n	n	n	n	n	n	n	n
8	5947	n	n	n	n	n	n	n	n
8	5995	n	n	n	n	n	n	n	n
8	6118	n	n	n	n	n	n	n	n
8	6213	n	n	n	n	n	n	n	n
8	6268	n	n	n	n	n	n	n	n
8	6308	n	n	n	n	n	n	n	n
8	6367	n	n	n	n	n	n	n	n
8	6425	n	n	n	n	n	n	n	n
8	6682	n	n	n	n	n	n	n	n
8	6831	n	n	n	n	n	n	n	n
8	6913	n	n	n	n	n	n	n	n
8	6962	n	n	n	n	n	n	n	n
8	7032	n	n	n	n	n	n	n	n
8	7033	n	n	n	n	n	n	n	n
8	7218	n	n	n	n	n	n	n	n
8	7362	n	n	n	n	n	n	n	n
8	7400	n	n	n	n	n	n	n	n
8	7591	n	n	n	n	n	n	n	n
8	7694	n	n	n	n	n	n	n	n
8	7711	n	n	n	n	n	n	n	n
8	7775	n	n	n	n	n	n	n	n
8	8062	n	n	n	n	n	n	n	n
8	8087	n	n	n	n	n	n	n	n
8	8347	n	n	n	n	n	n	n	n
8	8508	n	n	n	n	n	n	n	n
8	8552	n	n	n	n	n	n	n	n
8	8650	n	n	n	n	n	n	n	n
8	8651	n	n	n	n	n	n	n	n
8	8869	n	n	n	n	n	n	n	n
8	8872	n	n	n	n	n	n	n	n
8	8941	n	n	n	n	n	n	n	n
8	9144	n	n	n	n	n	n	n	n
8	9173	n	n	n	n	n	n	n	n
8	9265	n	n	n	n	n	n	n	n
8	9386	n	n	n	n	n	n	n	n
8	9715	n	n	n	n	n	n	n	n
8	9758	n	n	n	n	n	n	n	n
8	9771	n	n	n	n	n	n	n	n
8	9811	n	n	n	n	n	n	n	n
9	6	y	n	n	y	n	y	y	n
9	59	y	n	n	y	n	y	y	n
9	440	y	n	n	y	n	y	n	n
9	531	y	n	n	y	n	y	n	n
9	660	y	n	n	n	n	y	n	n
9	661	y	n	n	n	n	y	n	n
9	742	y	n	n	n	n	y	n	n
9	766	y	n	n	n	n	y	n	n
9	1323	n	n	n	n	n	y	n	n
9	1337	n	n	n	n	n	n	n	n
9	1384	n	n	n	n	n	n	n	n
9	1677	n	n	n	n	n	n	n	n
9	1740	n	n	n	n	n	n	n	n
9	1770	n	n	n	n	n	n	n	n
9	1845	n	n	n	n	n	n	n	n
9	2167	n	n	n	n	n	n	n	n
9	2198	n	n	n	n	n	n	n	n
9	2418	n	n	n	n	n	n	n	n
9	2625	n	n	n	n	n	n	n	n
9	2630	n	n	n	n	n	n	n	n
9	2927	n	n	n	n	n	n	n	n
9	2999	n	n	n	n	n	n	n	n
9	3141	n	n	n	n	n	n	n	n
9	3287	n	n	n	n	n	n	n	n
9	3301	n	n	n	n	n	n	n	n
9	3384	n	n	n	n	n	n	n	n
9	3415	n	n	n	n	n	n	n	n
9	3553	n	n	n	n	n	n	n	n
9	3633	n	n	n	n	n	n	n	n
9	3656	n	n	n	n	n	n	n	n
9	3689	n	n	n	n	n	n	n	n
9	3695	n	n	n	n	n	n	n	n
9	3819	n	n	n	n	n	n	n	n
9	3909	n	n	n	n	n	n	n	n
9	4089	n	n	n	n	n	n	n	n
9	4128	n	n	n	n	n	n	n	n
9	4199	n	n	n	n	n	n	n	n
9	4409	n	n	n	n	n	n	n	n
9	4426	n	n	n	n	n	n	n	n
9	4514	n	n	n	n	n	n	n	n
9	4792	n	n	n	n	n	n	n	n
9	4816	n	n	n	n	n	n	n	n
9	4837	n	n	n	n	n	n	n	n
9	4904	n	n	n	n	n	n	n	n
9	4953	n	n	n	n	n	n	n	n
9	4994	n	n	n	n	n	n	n	n
9	5190	n	n	n	n	n	n	n	n
9	5287	n	n	n	n	n	n	n	n
9	5315	n	n	n	n	n	n	n	n
9	5451	n	n	n	n	n	n	n	n
9	5565	n	n	n	n	n	n	n	n
9	5584	n	n	n	n	n	n	n	n
9	5595	n	n	n	n	n	n	n	n
9	5668	n	n	n	n	n	n	n	n
9	5710	n	n	n	n	n	n	n	n
9	5762	n	n	n	n	n	n	n	n
9	5809	n	n	n	n	n	n	n	n
9	5957	n	n	n	n	n	n	n	n
9	6054	n	n	n	n	n	n	n	n
9	6180	n	n	n	n	n	n	n	n
9	6418	n	n	n	n	n	n	n	n
9	6491	n	n	n	n	n	n	n	n
9	6499	n	n	n	n	n	n	n	n
9	6522	n	n	n	n	n	n	n	n
9	6546	n	n	n	n	n	n	n	n
9	6632	n	n	n	n	n	n	n	n
9	6647	n	n	n	n	n	n	n	n
9	6702	n	n	n	n	n	n	n	n
9	6765	n	n	n	n	n	n	n	n
9	6803	n	n	n	n	n	n	n	n
9	6886	n	n	n	n	n	n	n	n
9	6903	n	n	n	n	n	n	n	n
9	6909	n	n	n	n	n	n	n	n
9	6913	n	n	n	n	n	n	n	n
9	6975	n	n	n	n	n	n	n	n
9	7209	n	n	n	n	n	n	n	n
9	7269	n	n	n	n	n	n	n	n
9	7327	n	n	n	n	n	n	n	n
9	7432	n	n	n	n	n	n	n	n
9	7441	n	n	n	n	n	n	n	n
9	7500	n	n	n	n	n	n	n	n
9	7520	n	n	n	n	n	n	n	n
9	7526	n	n	n	n	n	n	n	n
9	7553	n	n	n	n	n	n	n	n
9	7605	n	n	n	n	n	n	n	n
9	7709	n	n	n	n	n	n	n	n
9	7727	n	n	n	n	n	n	n	n
9	7733	n	n	n	n	n	n	n	n
9	7904	n	n	n	n	n	n	n	n
9	8127	n	n	n	n	n	n	n	n
9	8199	n	n	n	n	n	n	n	n
9	8336	n	n	n	n	n	n	n	n
9	8504	n	n	n	n	n	n	n	n
9	8721	n	n	n	n	n	n	n	n
9	8767	n	n	n	n	n	n	n	n
9	8782	n	n	n	n	n	n	n	n
9	8833	n	n	n	n	n	n	n	n
9	8851	n	n	n	n	n	n	n	n
9	9239	n	n	n	n	n	n	n	n
9	9247	n	n	n	n	n	n	n	n
9	9407	n	n	n	n	n	n	n	n
9	9582	n	n	n	n	n	n	n	n
9	9640	n	n	n	n	n	n	n	n
9	9787	n	n	n	n	n	n	n	n
9	9819	n	n	n	n	n	n	n	n
9	9884	n	n	n	n	n	n	n	n
10	63	n	y	y	n	y	y	n	n
10	119	n	y	y	n	y	y	n	n
10	141	n	y	n	n	n	y	n	n
10	168	n	n	n	n	n	n	n	n
10	362	n	n	n	n	n	n	n	n
10	672	n	n	n	n	n	n	n	n
10	680	n	n	n	n	n	n	n	n
10	735	n	n	n	n	n	n	n	n
10	775	n	n	n	n	n	n	n	n
10	797	n	n	n	n	n	n	n	n
10	1223	n	n	n	n	n	n	n	n
10	1237	n	n	n	n	n	n	n	n
10	1345	n	n	n	n	n	n	n	n
10	1539	n	n	n	n	n	n	n	n
10	1740	n	n	n	n	n	n	n	n
10	1791	n	n	n	n	n	n	n	n
10	1919	n	n	n	n	n	n	n	n
10	2074	n	n	n	n	n	n	n	n
10	2215	n	n	n	n	n	n	n	n
10	2318	n	n	n	n	n	n	n	n
10	2357	n	n	n	n	n	n	n	n
10	2447	n	n	n	n	n	n	n	n
10	3098	n	n	n	n	n	n	n	n
10	3198	n	n	n	n	n	n	n	n
10	3213	n	n	n	n	n	n	n	n
10	3337	n	n	n	n	n	n	n	n
10	3410	n	n	n	n	n	n	n	n
10	3492	n	n	n	n	n	n	n	n
10	3593	n	n	n	n	n	n	n	n
10	3642	n	n	n	n	n	n	n	n
10	3691	n	n	n	n	n	n	n	n
10	3715	n	n	n	n	n	n	n	n
10	3827	n	n	n	n	n	n	n	n
10	3893	n	n	n	n	n	n	n	n
10	3905	n	n	n	n	n	n	n	n
10	4106	n	n	n	n	n	n	n	n
10	4167	n	n	n	n	n	n	n	n
10	4241	n	n	n	n	n	n	n	n
10	4279	n	n	n	n	n	n	n	n
10	4327	n	n	n	n	n	n	n	n
10	4353	n	n	n	n	n	n	n	n
10	4407	n	n	n	n	n	n	n	n
10	4425	n	n	n	n	n	n	n	n
10	4430	n	n	n	n	n	n	n	n
10	4509	n	n	n	n	n	n	n	n
10	4541	n	n	n	n	n	n	n	n
10	4653	n	n	n	n	n	n	n	n
10	4696	n	n	n	n	n	n	n	n
10	4717	n	n	n	n	n	n	n	n
10	4946	n	n	n	n	n	n	n	n
10	4953	n	n	n	n	n	n	n	n
10	5245	n	n	n	n	n	n	n	n
10	5272	n	n	n	n	n	n	n	n
10	5430	n	n	n	n	n	n	n	n
10	5526	n	n	n	n	n	n	n	n
10	5532	n	n	n	n	n	n	n	n
10	5550	n	n	n	n	n	n	n	n
10	5681	n	n	n	n	n	n	n	n
10	5791	n	n	n	n	n	n	n	n
10	5806	n	n	n	n	n	n	n	n
10	5858	n	n	n	n	n	n	n	n
10	5860	n	n	n	n	n	n	n	n
10	5938	n	n	n	n	n	n	n	n
10	6063	n	n	n	n	n	n	n	n
10	6071	n	n	n	n	n	n	n	n
10	6142	n	n	n	n	n	n	n	n
10	6152	n	n	n	n	n	n	n	n
10	6215	n	n	n	n	n	n	n	n
10	6266	n	n	n	n	n	n	n	n
10	6407	n	n	n	n	n	n	n	n
10	6442	n	n	n	n	n	n	n	n
10	6489	n	n	n	n	n	n	n	n
10	6554	n	n	n	n	n	n	n	n
10	6999	n	n	n	n	n	n	n	n
10	7022	n	n	n	n	n	n	n	n
10	7163	n	n	n	n	n	n	n	n
10	7234	n	n	n	n	n	n	n	n
10	7338	n	n	n	n	n	n	n	n
10	7731	n	n	n	n	n	n	n	n
10	7861	n	n	n	n	n	n	n	n
10	7912	n	n	n	n	n	n	n	n
10	7923	n	n	n	n	n	n	n	n
10	7973	n	n	n	n	n	n	n	n
10	8024	n	n	n	n	n	n	n	n
10	8045	n	n	n	n	n	n	n	n
10	8115	n	n	n	n	n	n	n	n
10	8120	n	n	n	n	n	n	n	n
10	8264	n	n	n	n	n	n	n	n
10	8421	n	n	n	n	n	n	n	n
10	8454	n	n	n	n	n	n	n	n
10	8534	n	n	n	n	n	n	n	n
10	8548	n	n	n	n	n	n	n	n
10	8566	n	n	n	n	n	n	n	n
10	8664	n	n	n	n	n	n	n	n
10	8679	n	n	n	n	n	n	n	n
10	8810	n	n	n	n	n	n	n	n
10	8936	n	n	n	n	n	n	n	n
10	9042	n	n	n	n	n	n	n	n
10	9076	n	n	n	n	n	n	n	n
10	9165	n	n	n	n	n	n	n	n
10	9438	n	n	n	n	n	n	n	n
10	9467	n	n	n	n	n	n	n	n
10	9527	n	n	n	n	n	n	n	n
10	9684	n	n	n	n	n	n	n	n
10	9831	n	n	n	n	n	n	n	n
10	9888	n	n	n	n	n	n	n	n
11	15	y	n	y	y	y	y	y	y
11	71	y	n	n	y	y	y	y	y
11	97	n	n	n	y	y	y	y	y
11	247	n	n	n	n	y	y	n	n
11	266	n	n	n	n	y	y	n	n
11	450	n	n	n	n	n	y	n	n
11	531	n	n	n	n	n	y	n	n
11	575	n	n	n	n	n	n	n	n
11	622	n	n	n	n	n	n	n	n
11	645	n	n	n	n	n	n	n	n
11	669	n	n	n	n	n	n	n	n
11	764	n	n	n	n	n	n	n	n
11	973	n	n	n	n	n	n	n	n
11	1073	n	n	n	n	n	n	n	n
11	1121	n	n	n	n	n	n	n	n
11	1135	n	n	n	n	n	n	n	n
11	1166	n	n	n	n	n	n	n	n
11	1194	n	n	n	n	n	n	n	n
11	1265	n	n	n	n	n	n	n	n
11	1308	n	n	n	n	n	n	n	n
11	1447	n	n	n	n	n	n	n	n
11	1580	n	n	n	n	n	n	n	n
11	1593	n	n	n	n	n	n	n	n
11	1734	n	n	n	n	n	n	n	n
11	1899	n	n	n	n	n	n	n	n
11	2010	n	n	n	n	n	n	n	n
11	2051	n	n	n	n	n	n	n	n
11	2211	n	n	n	n	n	n	n	n
11	2251	n	n	n	n	n	n	n	n
11	2282	n	n	n	n	n	n	n	n
11	2598	n	n	n	n	n	n	n	n
11	2638	n	n	n	n	n	n	n	n
11	2680	n	n	n	n	n	n	n	n
11	3006	n	n	n	n	n	n	n	n
11	3024	n	n	n	n	n	n	n	n
11	3033	n	n	n	n	n	n	n	n
11	3166	n	n	n	n	n	n	n	n
11	3323	n	n	n	n	n	n	n	n
11	3491	n	n	n	n	n	n	n	n
11	3726	n	n	n	n	n	n	n	n
11	3882	n	n	n	n	n	n	n	n
11	4005	n	n	n	n	n	n	n	n
11	4183	n	n	n	n	n	n	n	n
11	4225	n	n	n	n	n	n	n	n
11	4244	n	n	n	n	n	n	n	n
11	4780	n	n	n	n	n	n	n	n
11	4813	n	n	n	n	n	n	n	n
11	5069	n	n	n	n	n	n	n	n
11	5080	n	n	n	n	n	n	n	n
11	5178	n	n	n	n	n	n	n	n
11	5590	n	n	n	n	n	n	n	n
11	5614	n	n	n	n	n	n	n	n
11	5886	n	n	n	n	n	n	n	n
11	5899	n	n	n	n	n	n	n	n
11	6214	n	n	n	n	n	n	n	n
11	6271	n	n	n	n	n	n	n	n
11	6329	n	n	n	n	n	n	n	n
11	6347	n	n	n	n	n	n	n	n
11	6359	n	n	n	n	n	n	n	n
11	6381	n	n	n	n	n	n	n	n
11	6727	n	n	n	n	n	n	n	n
11	6765	n	n	n	n	n	n	n	n
11	6989	n	n	n	n	n	n	n	n
11	7002	n	n	n	n	n	n	n	n
11	7131	n	n	n	n	n	n	n	n
11	7422	n	n	n	n	n	n	n	n
11	7490	n	n	n	n	n	n	n	n
11	7579	n	n	n	n	n	n	n	n
11	7617	n	n	n	n	n	n	n	n
11	7782	n	n	n	n	n	n	n	n
11	7813	n	n	n	n	n	n	n	n
11	7926	n	n	n	n	n	n	n	n
11	7944	n	n	n	n	n	n	n	n
11	8074	n	n	n	n	n	n	n	n
11	8152	n	n	n	n	n	n	n	n
11	8155	n	n	n	n	n	n	n	n
11	8172	n	n	n	n	n	n	n	n
11	8248	n	n	n	n	n	n	n	n
11	8354	n	n	n	n	n	n	n	n
11	8474	n	n	n	n	n	n	n	n
11	8491	n	n	n	n	n	n	n	n
11	8617	n	n	n	n	n	n	n	n
11	8752	n	n	n	n	n	n	n	n
11	8799	n	n	n	n	n	n	n	n
11	8816	n	n	n	n	n	n	n	n
11	8944	n	n	n	n	n	n	n	n
11	9047	n	n	n	n	n	n	n	n
11	9137	n	n	n	n	n	n	n	n
11	9142	n	n	n	n	n	n	n	n
11	9177	n	n	n	n	n	n	n	n
11	9400	n	n	n	n	n	n	n	n
11	9459	n	n	n	n	n	n	n	n
11	9503	n	n	n	n	n	n	n	n
11	9545	n	n	n	n	n	n	n	n
11	9571	n	n	n	n	n	n	n	n
11	9713	n	n	n	n	n	n	n	n
11	9815	n	n	n	n	n	n	n	n
11	9861	n	n	n	n	n	n	n	n
11	9910	n	n	n	n	n	n	n	n
12	89	y	n	y	y	n	y	y	n
12	124	y	n	y	y	n	y	y	n
12	413	y	n	y	n	n	y	n	n
12	552	y	n	y	n	n	y	n	n
12	560	y	n	n	n	n	y	n	n
12	768	y	n	n	n	n	n	n	n
12	895	n	n	n	n	n	n	n	n
12	976	n	n	n	n	n	n	n	n
12	1037	n	n	n	n	n	n	n	n
12	1187	n	n	n	n	n	n	n	n
12	1222	n	n	n	n	n	n	n	n
12	1262	n	n	n	n	n	n	n	n
12	1353	n	n	n	n	n	n	n	n
12	1508	n	n	n	n	n	n	n	n
12	1523	n	n	n	n	n	n	n	n
12	1630	n	n	n	n	n	n	n	n
12	1741	n	n	n	n	n	n	n	n
12	1759	n	n	n	n	n	n	n	n
12	1772	n	n	n	n	n	n	n	n
12	1826	n	n	n	n	n	n	n	n
12	2088	n	n	n	n	n	n	n	n
12	2211	n	n	n	n	n	n	n	n
12	2218	n	n	n	n	n	n	n	n
12	2236	n	n	n	n	n	n	n	n
12	2347	n	n	n	n	n	n	n	n
12	2581	n	n	n	n	n	n	n	n
12	2705	n	n	n	n	n	n	n	n
12	2802	n	n	n	n	n	n	n	n
12	3204	n	n	n	n	n	n	n	n
12	3255	n	n	n	n	n	n	n	n
12	3553	n	n	n	n	n	n	n	n
12	3855	n	n	n	n	n	n	n	n
12	3858	n	n	n	n	n	n	n	n
12	3863	n	n	n	n	n	n	n	n
12	4031	n	n	n	n	n	n	n	n
12	4067	n	n	n	n	n	n	n	n
12	4151	n	n	n	n	n	n	n	n
12	4338	n	n	n	n	n	n	n	n
12	4604	n	n	n	n	n	n	n	n
12	4639	n	n	n	n	n	n	n	n
12	4671	n	n	n	n	n	n	n	n
12	4709	n	n	n	n	n	n	n	n
12	4745	n	n	n	n	n	n	n	n
12	4787	n	n	n	n	n	n	n	n
12	4806	n	n	n	n	n	n	n	n
12	4808	n	n	n	n	n	n	n	n
12	5065	n	n	n	n	n	n	n	n
12	5109	n	n	n	n	n	n	n	n
12	5152	n	n	n	n	n	n	n	n
12	5187	n	n	n	n	n	n	n	n
12	5194	n	n	n	n	n	n	n	n
12	5390	n	n	n	n	n	n	n	n
12	5481	n	n	n	n	n	n	n	n
12	5562	n	n	n	n	n	n	n	n
12	5657	n	n	n	n	n	n	n	n
12	5699	n	n	n	n	n	n	n	n
12	5763	n	n	n	n	n	n	n	n
12	5886	n	n	n	n	n	n	n	n
12	5906	n	n	n	n	n	n	n	n
12	5987	n	n	n	n	n	n	n	n
12	6031	n	n	n	n	n	n	n	n
12	6103	n	n	n	n	n	n	n	n
12	6139	n	n	n	n	n	n	n	n
12	6152	n	n	n	n	n	n	n	n
12	6376	n	n	n	n	n	n	n	n
12	6491	n	n	n	n	n	n	n	n
12	6620	n	n	n	n	n	n	n	n
12	6931	n	n	n	n	n	n	n	n
12	7069	n	n	n	n	n	n	n	n
12	7119	n	n	n	n	n	n	n	n
12	7131	n	n	n	n	n	n	n	n
12	7302	n	n	n	n	n	n	n	n
12	7364	n	n	n	n	n	n	n	n
12	7382	n	n	n	n	n	n	n	n
12	7497	n	n	n	n	n	n	n	n
12	8008	n	n	n	n	n	n	n	n
