EID	aperture	FoV	pixel_scale	tracking_accuracy	limiting_magnitude	elevation_limit	mount_type	camera_type_colored_mono	camera_type_cooled_uncooled	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
202	6.889043135604810	453.3656153604950	2.193939054141760	0.8352824391734390	23.9495671247455	21.227489453685600	german	mono	cooled	y	y	y	y	y	n	y	y
203	0.9403743366762570	138.44787750499000	0.9961159785861730	0.3043326428070670	22.786634524831800	20.487499496509300	fork	colored	cooled	y	y	y	y	y	y	y	y
204	2.3335655743171200	479.7679442653470	2.42601226323733	0.19020171846765800	11.459939029587000	19.191704755197600	fork	mono	uncooled	y	y	y	y	y	y	y	y
205	9.978807363837770	351.84916073773000	2.8103231589326800	0.29823285968867700	17.51191158950910	32.768916885380000	german	mono	cooled	y	y	n	y	y	n	y	y
206	6.673877782759500	384.64586044570300	1.6908479739351600	0.5455493120144840	12.495045847771600	21.27065771720570	fork	mono	cooled	y	y	y	y	y	y	y	y
207	6.492871064042010	445.97258976278	1.8479443733011600	0.14052589828927600	16.309295997653000	28.450516767341000	german	colored	cooled	y	y	n	y	y	y	y	y
208	9.294234758830740	217.39027489365700	2.7864016344973500	0.9799753402321770	11.675213928444600	31.36640292242910	fork	colored	cooled	y	y	y	y	y	y	y	y
209	6.183185287224600	425.68052691157800	1.3814872419743100	0.33584105810719700	24.50597533584660	17.31048579191940	fork	mono	cooled	n	y	y	y	y	y	y	y
210	6.6827525700820300	125.45481470077500	1.3208248422294800	0.6567099216388370	14.408751167699800	33.44899966804050	fork	mono	cooled	y	n	y	y	n	y	y	y
211	7.423513554795990	245.5993299190060	1.094478897571720	0.851176858648581	10.13815676284870	14.013832164880400	german	mono	cooled	y	y	y	y	n	n	y	y
212	2.7984734345919400	246.5932871268150	1.8079964001576500	0.7123078540189810	21.48092601773	23.218655582540300	fork	mono	cooled	y	y	y	n	y	y	y	y
213	4.887734566144060	222.19380736709700	0.9463836496338440	0.8017697452103770	18.986495397421900	14.13638589152690	german	mono	cooled	y	y	y	y	y	n	y	y
214	3.3245545773636200	322.4210353362890	2.7935247046668900	0.19598465119913600	17.93044271587380	19.164692551486900	fork	colored	cooled	n	y	n	n	y	y	n	n
215	3.2541137616888200	52.791268211620700	1.7485159176376800	0.1475062096399180	24.97157025084310	15.630985193980200	german	colored	cooled	y	y	y	y	n	y	y	y
216	7.147909917176070	320.88031231693900	1.503559983864410	0.7944716850732730	18.048109544682200	24.484151212364200	german	mono	cooled	y	y	y	y	n	n	y	y
217	4.71613661102813	278.6100989058570	2.8321135846658900	0.40838345234637900	18.78974933051250	30.394618846474500	theodolite	mono	cooled	y	y	y	y	y	y	y	y
218	4.902780715197260	28.8223756839978	1.8590122926268000	0.4301773384753740	19.18164416599460	21.618607292452100	theodolite	mono	cooled	y	y	y	y	y	y	y	y
219	0.3128073860750190	45.53014805261820	2.0063995823607500	0.7550436963872270	14.867278912488400	22.02736610518220	fork	mono	cooled	n	y	y	y	y	y	y	y
220	3.797564858749400	416.8288416149720	1.910423999424020	0.5900685531545980	17.733791327183600	20.241785478237500	theodolite	colored	cooled	n	y	n	n	n	y	y	n
221	2.3645481103311100	142.9309266175210	2.3891793248879500	0.8966713728732960	14.310603702379000	19.896487937302400	fork	mono	uncooled	y	y	y	y	y	y	y	y
222	5.972196674373980	332.40646939526000	1.2355229294122300	0.10040497948465800	19.870949137729300	17.118669512055100	german	mono	cooled	y	y	y	n	y	y	n	y
223	3.0596733133532400	305.5459276338360	1.715574085735160	0.36834342841002800	22.90009711289980	22.34143016240880	fork	colored	cooled	y	n	y	y	y	y	n	y
224	5.7345099201731000	239.08395656360100	2.9425753303012200	0.6434320694105420	17.0502995289649	26.299268735781600	fork	mono	cooled	n	y	y	y	y	y	y	n
225	3.202272116085430	569.0408022568470	1.706888313960020	0.4194607990759430	12.558406650855300	24.384340260120800	fork	mono	cooled	y	n	y	y	n	y	y	y
226	9.223413450293790	576.7756456041620	0.5264259938224370	0.37988186593729900	17.50081015610000	23.027044634255000	theodolite	mono	cooled	y	n	y	y	y	y	y	y
227	2.048095336184750	453.1371341876860	2.8435328062037300	0.5907419814707230	23.05496150757750	28.593807593692700	fork	colored	cooled	y	y	y	n	y	y	y	n
228	2.0952360160306400	210.2543120017050	1.441150915348070	0.6981520591902990	13.962342690024600	32.14261367708330	fork	mono	cooled	y	y	y	y	y	y	n	y
229	3.0561390658805700	220.9450969940050	0.6677801509497400	0.9226384381144610	16.127515676941300	32.561023264695300	german	colored	cooled	y	n	y	y	y	y	n	y
230	7.548804089366810	406.9056058393910	1.1601186872401700	0.3768506697500570	8.684795051175810	24.91550134353660	theodolite	mono	cooled	y	n	y	y	y	y	y	y
231	0.396041758888816	490.78250111871800	1.3244824681437200	0.47935248291949500	14.22829360024360	19.240589674342300	german	mono	cooled	y	n	y	n	n	y	y	y
232	7.807580810506280	168.68745374117700	1.997010348267120	0.9955875460267650	21.71432908774420	17.449092335279500	german	mono	cooled	y	y	n	y	y	y	y	y
233	9.332913136680320	502.5589386572500	0.692809146901244	0.5471937604105770	12.350726329476200	24.256650522807400	fork	mono	cooled	y	y	y	y	y	y	y	y
234	1.4670210170975900	460.62349175835100	0.3453226724557050	0.4560938507869260	14.672946432918500	31.4452987453714	theodolite	mono	cooled	y	y	n	y	y	n	y	y
235	1.8865376551798100	566.6323275022890	1.045509664550040	0.8292294969049580	22.351438173581400	12.50867425908250	fork	mono	cooled	y	y	y	y	n	y	y	y
236	1.0069188392240600	158.9753585700050	0.662025515218037	0.28122263466106000	19.994657391725500	21.373216883380200	fork	colored	uncooled	y	y	y	y	n	y	n	y
237	5.898958971050480	22.274172217507800	1.8944896974451400	0.9565416279139160	19.0713185139098	18.388439353329300	german	colored	cooled	y	n	y	n	y	y	y	y
238	1.4964541823240400	242.58112419674500	1.464637776885970	0.2602694027339210	11.491358944822100	25.976566832355600	fork	mono	cooled	y	y	y	y	y	y	y	y
239	1.5125608158190100	307.8692656335260	0.5438617476982960	0.7228935578773150	17.149507817610700	29.12888651722230	fork	mono	cooled	y	n	y	y	y	y	y	y
240	0.9909984596946550	357.9811254501330	0.8937683259232290	0.9438025204376270	17.289859692703300	23.050736594693400	fork	colored	cooled	y	y	n	y	y	y	y	n
241	0.2572849942836510	371.49049854589700	0.19710007681713200	0.9446706327529770	18.607689243922500	20.70026132622460	fork	colored	cooled	y	y	n	y	n	n	y	y
242	4.942438472033810	139.1063957076730	2.000516868352260	0.2522667452126860	10.470733485215100	29.59546055114700	theodolite	mono	cooled	n	y	y	y	y	y	n	n
243	1.4466170817278700	363.6277356383510	1.236875394038030	0.9236134370379870	12.828387417617400	19.964246890394500	german	mono	cooled	y	y	y	y	y	y	y	y
244	8.954889312459540	419.84847194595100	2.550584402286720	0.9783901181925240	20.836728836462300	14.833345944288300	fork	mono	cooled	n	y	y	y	n	y	y	y
245	7.227033229475270	366.1267770157480	0.5715428979262220	0.267706677485453	8.901807424076200	14.235182054533600	fork	mono	uncooled	n	y	y	y	y	y	y	y
246	8.477422655306230	327.82820931029400	2.5146737357037800	0.820755647949648	17.206151319863700	34.87902009814380	fork	mono	cooled	y	n	y	y	n	y	y	y
247	3.5066821092099400	297.1805049319360	2.8955349000080600	0.8156525592773440	20.3158592378104	22.850827695776300	fork	mono	cooled	y	y	n	y	y	y	y	y
248	9.712011252117680	2.703836740270650	1.9404588234065800	0.618640219729177	15.516937123081100	26.977437910866600	fork	mono	cooled	y	y	n	y	y	y	y	y
249	2.1565043758703900	241.68280602292000	2.487777613174360	0.9904038545013040	12.410443414805800	34.476047193153200	german	mono	cooled	y	y	y	n	n	y	y	y
250	7.53872636422586	84.03354600762010	2.3295951766143900	0.27516862562181600	14.830478518052000	12.508954958544800	theodolite	colored	cooled	y	n	y	y	y	n	y	y
251	8.530808847130130	478.74352104126600	1.7066180328554100	0.17222337183598100	17.577447622798100	29.739517052813100	fork	mono	uncooled	y	y	y	y	n	y	y	y
252	1.4227384864163000	152.1468814331770	1.2719354175569300	0.5099119658960360	8.799605686379730	13.380762017132000	fork	mono	cooled	y	y	y	y	y	y	y	y
253	6.43878649729633	533.2811170389890	2.9754021632439300	0.6783437227046720	16.52579916430120	25.136044014431200	theodolite	mono	cooled	y	n	y	y	y	y	y	y
254	7.366240884592550	468.24608694820500	2.4880011649506300	0.2643048738884290	8.920069892090930	27.68572198158330	fork	mono	cooled	y	n	y	y	y	y	y	y
255	9.798229389877730	578.8908324876660	0.9303682279172980	0.7174105161364080	24.55759202486730	25.26653127442470	theodolite	colored	cooled	y	y	y	n	y	y	y	y
256	9.51936584634889	518.69091734865	1.4653448254128100	0.5619040140643840	16.383852717264600	24.29229167105080	fork	mono	cooled	y	y	y	y	y	y	n	y
257	5.419154688297070	277.32456311257700	2.3166423993222700	0.312138389804981	11.613138244078000	15.887377755690200	fork	mono	cooled	y	y	y	y	n	y	y	y
258	4.83467199791493	462.2663740296510	0.24164167215169500	0.5766090563157660	20.82727552704800	22.488763812226900	fork	mono	uncooled	n	y	y	n	y	y	n	y
259	4.42543440836758	318.8261856244830	0.29636126966859700	0.17586145602693100	11.780897931516200	22.796999677515400	german	mono	cooled	n	y	y	y	y	n	y	y
260	6.077493366273810	103.96970644383300	2.1445273696453400	0.8205724553097380	10.108388830925200	17.693570643405500	german	mono	cooled	n	y	y	n	y	y	n	y
261	4.612266719054540	347.7858227598860	1.338167553384100	0.1499106240790340	23.87983571774480	28.72252844082850	fork	mono	cooled	y	y	y	y	y	y	n	y
262	8.935650392346320	91.98575320062630	0.16506299748142800	0.958891609797296	15.162274651883500	29.21616013887590	german	colored	cooled	y	y	y	n	y	y	y	y
263	8.556159799955890	117.95044212389800	1.0031682632852300	0.10891292592078500	15.495542054264500	30.75719001330510	fork	colored	cooled	n	y	y	y	y	y	y	y
264	9.522932414018700	361.828278236411	2.132937228814180	0.5165125309098290	22.042036685210900	17.468448670636300	fork	mono	cooled	y	n	n	n	y	y	y	y
265	0.20174949474567400	285.960159902025	2.802290380488840	0.5281277864542830	13.959525306638500	21.877340211632200	theodolite	mono	cooled	y	y	y	y	y	y	n	y
266	4.058886082325360	339.7725593393440	1.5808629730420900	0.8414600896780960	11.480433787380500	23.90453027404870	fork	colored	cooled	y	y	y	n	y	y	n	n
267	6.455491314100570	318.9223333958560	1.9055974481074300	0.139625164333259	15.504339598547500	28.060922525034900	fork	mono	cooled	y	y	y	y	y	y	n	y
268	9.922973680433510	105.06455735447100	0.28579302858205000	0.3812789681880430	21.383430672353500	32.79455067019330	fork	mono	cooled	n	y	y	y	y	y	y	y
269	9.742713273742330	596.0824708439650	1.890690932655890	0.8381165174157590	21.604172203947100	33.05449603511730	fork	mono	uncooled	n	n	n	y	y	n	y	y
270	1.2279720366956000	494.7337745126250	0.6158918158387800	0.599385195470328	13.43312577724400	28.210307429750500	fork	mono	cooled	y	y	y	n	n	y	y	y
271	4.490757844593870	526.2394602711510	1.539584679407870	0.7650715549013140	17.866818857504100	29.69973069564900	theodolite	mono	cooled	y	y	y	y	y	y	y	n
272	2.765953945173540	85.51303422307290	1.2279082535451000	0.12303420026294100	22.8467056556021	30.636556562871700	fork	mono	cooled	y	y	y	n	y	y	n	y
273	0.9261316618980750	244.59757018296700	1.0407209929715700	0.25667874104101900	8.1262457798357	23.130502442880400	fork	mono	cooled	y	n	y	n	y	n	y	y
274	2.869972001899550	89.72638165159860	0.917174417275199	0.8355595535881980	13.9808241126782	21.57572186861880	fork	mono	cooled	y	y	n	y	n	n	y	y
275	3.0567812440314200	445.2067968401390	1.7080400411635700	0.6754431809823190	10.83906394352590	16.032942132029000	fork	mono	cooled	n	y	y	n	n	y	y	y
276	4.623422787131470	53.450404086042800	2.1203950660034400	0.9795780082947880	21.675122733710200	30.79172825273160	theodolite	colored	cooled	y	y	n	y	n	y	n	n
277	1.8213094372117400	392.68711724964200	1.0861903718025900	0.15740446059883600	13.95195157453730	28.315817278587900	german	mono	cooled	y	y	y	y	y	y	n	n
278	8.468785298117070	283.2495068972280	0.7419685823174260	0.5917465183076780	21.05081319708090	23.999107975054900	fork	mono	cooled	y	n	y	y	y	y	n	y
279	4.72671754325993	8.104137007122160	0.29187179676720900	0.14894281651446400	18.800851005332200	31.17441701303920	german	mono	cooled	y	y	y	n	y	y	y	y
280	7.1637244841634500	223.778410880606	1.176788883903950	0.6415928304382440	13.657463811114400	16.792796911133800	fork	colored	uncooled	y	y	y	n	y	y	y	y
281	7.351277963519000	96.42667045508720	1.1609817524951600	0.5378714881899260	8.993522806992130	25.706975653699600	german	mono	uncooled	n	y	y	n	y	n	y	y
282	5.348939730998660	360.50445999416700	1.5032227146375800	0.7927432700316850	16.88633732060450	18.209978855325300	german	mono	cooled	y	y	y	y	y	y	y	n
283	5.02257171592707	591.3756886270600	0.55739489493338	0.768222947453538	24.475416382865200	21.88003455379530	fork	mono	cooled	y	y	y	y	y	y	n	y
284	3.131477752414260	546.1602929595760	0.892450716362168	0.9491339741441590	10.306408410500500	14.059869000709600	fork	mono	cooled	y	y	y	n	y	y	n	y
285	4.675505854338790	508.7285325620460	1.9683477265616400	0.773609204167111	17.086386318177300	33.38701028269280	fork	mono	cooled	y	n	y	y	y	y	y	n
286	1.757143580122200	594.3034896303140	2.678191615833500	0.8916547165956240	18.29833124971160	15.461979203125600	fork	mono	cooled	y	y	y	y	y	y	y	y
287	3.3538473298115100	555.562986164583	2.986548025058490	0.8868116654305940	11.231520439800600	31.76769552352520	fork	mono	cooled	n	n	y	y	y	y	y	y
288	2.7870090790910000	300.59003217287900	2.853900875935310	0.18940325284438000	23.436542946137	17.77837315287630	theodolite	mono	cooled	y	n	y	y	y	y	y	n
289	8.39189879953209	337.07575362129500	2.1770855884708200	0.13162886078006100	12.616745851842400	29.077139206759300	theodolite	mono	cooled	y	y	y	y	n	y	y	y
290	2.230368485434120	394.5671829925710	1.169268844868500	0.5176194863003990	9.33674555781657	16.105822421895000	german	mono	cooled	y	y	y	n	y	y	y	n
291	6.094700721941150	447.0138298840640	0.28021569674897300	0.5904898927903140	12.549997631601000	27.132021067715100	theodolite	mono	cooled	y	y	y	y	n	y	y	y
292	8.694368299861510	385.52579276251800	0.30629565380722500	0.34766253315368100	23.505642019940100	27.40825337251280	fork	mono	cooled	y	n	y	y	n	n	y	y
293	9.801274994809210	594.2782722347120	1.5118363083013900	0.25743066983738400	21.923727719321000	18.943468127020800	theodolite	colored	cooled	y	y	n	y	y	y	y	y
294	1.1438485219900200	358.31744198345200	1.984935863545660	0.6512320817569690	10.078004883325600	30.90853393825990	fork	mono	cooled	n	n	y	y	y	y	y	y
295	1.30326469682186	582.4130651235520	0.8867745506199530	0.8153784690128780	12.589289350229900	22.82153291920820	fork	mono	cooled	y	y	y	y	y	y	n	y
296	5.515026730624620	139.75311526573400	0.9805218620123330	0.7749515725813150	14.724017097514000	17.54324210657050	german	mono	cooled	y	n	y	y	y	n	n	y
297	8.320348284588680	114.33538636572400	1.979238398721300	0.7813378113398800	10.067202977188300	23.0090677728793	german	mono	cooled	y	y	n	y	y	n	y	y
298	6.376379310992350	260.958902263998	1.2084412852801200	0.2162934883946620	16.575027941956100	34.609903371448600	german	mono	cooled	y	y	y	y	y	n	y	y
299	6.2723894166432000	102.81470884941500	1.1184257650618300	0.6947561232665770	22.701317653088700	17.224626095475600	theodolite	mono	cooled	y	y	y	n	y	y	y	y
300	8.281443855478670	318.8663729743250	0.18130213142423100	0.13082012773534500	13.926208837395900	14.971038438001000	fork	colored	cooled	y	y	y	n	y	y	y	n
301	8.465489412671080	290.15863261971900	0.603451475839643	0.9422082863708910	13.632497447260100	24.768066946553600	german	mono	cooled	y	n	y	n	n	y	n	y
302	6.401141060815370	314.0386979042390	2.673090642219540	0.766372195908923	10.647080453058300	25.49463975258870	german	mono	cooled	y	y	n	y	y	y	n	y
303	4.598434671943510	413.3999067515300	1.1990040283402100	0.615350204432556	17.486769094797700	30.45563766816030	fork	colored	uncooled	y	y	y	y	y	y	n	y
304	4.270320246731100	457.9178064011660	1.086318817091060	0.45747244499733700	23.28128230040570	14.492917940272300	german	mono	cooled	y	n	y	n	y	y	y	y
305	4.359077729487020	185.10114865457300	2.2525103470592900	0.5623503714686330	23.37395217654710	27.083928930253400	fork	mono	cooled	y	y	n	n	y	y	y	n
306	1.4647799338274200	461.2995367013270	2.7540687842136200	0.5142979561180070	21.56909006074020	29.12060467240180	german	mono	uncooled	y	y	n	y	y	y	y	n
307	4.123609339381850	353.47702854072000	1.9768144820197000	0.9714583788469390	15.941481263116600	12.652881579452000	german	colored	cooled	y	y	y	y	y	y	n	y
308	8.602623763252300	489.6995038213330	2.0852427177432800	0.6886859298317340	22.11368763197050	26.571298142908800	fork	mono	cooled	y	y	y	y	y	y	y	y
309	3.598402657289850	97.06602579997670	0.5640934352636730	0.9774217403584400	16.921208874066200	19.027121071149000	fork	mono	cooled	y	y	y	y	y	y	y	n
310	1.4261072831590300	12.01233543272550	2.0278238611670300	0.6483171347643490	18.262844760188700	32.817912665494000	fork	mono	cooled	n	y	n	y	y	y	n	y
311	2.744832979937900	365.236323106317	2.819853931366230	0.23663003123318900	17.349110111969100	14.420063742843000	theodolite	mono	cooled	y	y	y	y	y	y	y	y
312	4.405292993915460	105.60398177815100	0.4440006784688540	0.8265727336584560	20.91520462870610	32.491117954249700	theodolite	mono	cooled	y	y	n	y	y	n	y	y
313	0.19594147627157500	425.18555824625	0.649869912067868	0.4172055745843410	10.242032733569400	34.342325400821600	fork	colored	cooled	y	y	y	n	y	y	y	y
314	4.781597434066590	580.7121433329880	1.7396343477318100	0.8849381498706050	20.618127363027000	16.671753944887800	fork	mono	cooled	y	y	y	y	y	y	y	y
315	3.0922378558456100	316.30833222272400	2.5283496544976800	0.6231722937795870	13.33579886779590	25.723426537535200	fork	colored	cooled	n	n	y	n	n	y	n	y
316	5.399373252328420	518.5691865411600	1.8634867776413600	0.6716240661045010	9.399293996414180	27.49303427420290	fork	mono	cooled	y	y	y	n	y	y	y	y
317	7.382427822664740	212.39364792629900	2.0721811663241300	0.4169042556069190	16.91806757838130	34.84797433980270	german	mono	uncooled	y	n	y	y	y	y	y	y
318	9.755138471916830	318.07167907301600	2.1023985021041600	0.12522610803127500	22.433043919155900	32.19668511236630	german	colored	cooled	y	y	y	y	y	n	y	y
319	3.9971829122059900	61.256467884926800	2.9121755377102700	0.7619775311739710	20.8093618257176	14.848688849783100	fork	mono	cooled	n	y	y	y	y	n	y	y
320	1.6559913468085100	437.6528885948200	1.2307106639628900	0.9852506457306640	18.337664569102300	22.621615650658800	fork	mono	cooled	y	n	y	y	y	y	y	y
