UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
100	1702	Mount Graham International Observatory	80.9538709017013	40.233210773878405	2473.837633917371	UTC+5	n	3.499289154882636	20.287336163008085
100	1207	Large Millimeter Telescope	-6.586799728961522	-71.8903954022457	4939.806641284079	UTC+0	n	8.298926638926407	16.38531574933273
100	1584	Gornergrat Observatory	22.004846168163084	29.134664392535313	1077.9148917545886	UTC+1	n	8.234776963304451	17.648839151422717
100	788	Atacama Cosmology Telescope	132.45553566809735	40.370856719751686	4001.483165086385	UTC+8	n	9.94737663146355	21.901311171694235
100	1017	Llano del Hato National Astronomical Observatory	90.06051987227016	65.47816892221397	673.8842921982897	UTC+6	n	9.538933452761713	19.356450004776804
101	1031	Indian Astronomical Observatory	-104.80456687712359	78.03169933307655	2700.7944464174993	UTC-6	n	8.777153088143963	15.171081599659031
101	491	Receiver Lab Telescope	61.13619206477867	-48.79250350330228	1994.782061065193	UTC+4	n	2.6955353768016934	22.95034026188134
101	798	James Ax Observatory	152.03708172440486	62.70088613672493	2655.673195564658	UTC+10	n	1.8636120811424692	20.48488647671356
102	311	Notre Dame University-Louaiz Observatory	-64.12806313537978	38.74187092259018	2568.93873921071	UTC-4	n	4.390904852157908	16.927986979078774
102	1990	Concordia Station	-152.43626538664068	15.355276635216045	4047.774347893989	UTC-10	n	2.701515138148572	19.61448923011821
102	1707	European Extremely Large Telescope	111.41989981521743	-42.74064144458456	4569.3107169241575	UTC+7	y	5.886457721548654	19.483873862623593
103	681	Indian Astronomical Observatory	-106.06094313875003	30.95050857437273	344.3800567397352	UTC-7	n	1.9163786103689997	18.651360221170467
103	557	Very Long Baseline Array	-150.6626797986401	1.5829627257396195	3396.759012409913	UTC-10	n	8.016402880579447	16.85578719104185
103	424	Sphinx Observatory	121.83172880385872	-71.20553286318622	2605.5201929396376	UTC+8	n	2.0177838553735308	15.768960701390105
104	944	Mount Graham International Observatory	20.106551770510237	-32.436856357198316	3234.178567156741	UTC+1	n	1.8344036264861965	20.963576225625324
104	448	Mount Graham International Observatory	150.2447464641388	6.5798652491466365	4822.526007003399	UTC+10	n	5.457336399810688	16.097584087792598
105	215	European Extremely Large Telescope	114.13650649591905	-51.92579905197858	1720.9522082854087	UTC+7	n	7.183916645987912	17.387431690505633
105	1998	Very Long Baseline Array	65.74611268831137	-35.37955500286635	582.4380313585846	UTC+4	n	5.2985214092725235	20.281185417775376
106	1388	Mauna Kea Observatory	-126.58575521926953	-52.10601277568781	82.17352709135338	UTC-8	n	0.3479321204679076	24.311050156318988
106	815	Iranian National Observatory	-152.73248039987715	72.1515523472419	2447.711904043965	UTC-10	n	7.485580100328602	24.05842657404428
107	315	Barcroft Observatory	1.0018729935588908	-10.903663745858807	2367.958040372732	UTC+0	n	6.624219961308987	23.564427058554784
107	1375	Chacaltaya Astrophysical Observatory	152.40531427075928	68.43575681456966	2871.9563890542713	UTC+10	n	1.9920570756073317	19.302120596412326
108	1230	Plateau Observatory	79.937988243147	40.93993231798243	2647.095677681641	UTC+5	n	9.281703364998636	21.354281509070688
108	516	Atacama Cosmology Telescope	130.44457627707808	-76.39119608265696	4923.932920214358	UTC+8	n	4.785854750897014	17.845977824066402
111	1067	Mauna Kea Observatory	77.83421883661686	41.98840113613122	782.4848212014432	UTC+5	n	3.268727868677473	21.353218224337663
111	1794	Concordia Station	-4.687255827595408	0.7147102741090805	1381.8917383712994	UTC+0	n	9.422059554363006	19.52600687733435
111	309	Atacama Cosmology Telescope	-40.43856995932012	48.773441872129155	2194.7295749062023	UTC-2	n	7.943753391736946	23.55079689751778
112	1300	Meyer-Womble Observatory	103.34221102391469	-5.530461107248428	4785.922251787481	UTC+6	n	3.1632762977004587	19.011513368167652
112	1771	Barcroft Observatory	58.244025670550364	-52.82240308096257	2386.003793489284	UTC+3	n	6.9575809570193305	24.945207272558704
112	235	Peak Terskol Observatory	38.768453307773626	44.34856404424202	1392.2868443562063	UTC+2	n	8.00143867908413	23.23841867594828
113	1393	Barcroft Observatory	160.96530521740718	-42.663903938098564	5098.250554074284	UTC+10	n	4.652028767108546	20.583240738239557
113	1861	Haleakala Observatory	-133.35487561674321	-77.88900227817946	4363.597055766902	UTC-8	n	8.807442500227605	22.911318690189532
114	1000	High Altitude Water Cherenkov Gamma-Ray Observatory	11.550577356537561	-51.386092168126325	4270.154049195284	UTC+0	n	2.036444978092504	17.43146916338717
116	258	European Extremely Large Telescope	27.61266569684693	-23.79322984052891	3119.228538256796	UTC+1	n	4.684145072377125	19.225664282505733
117	1635	Peak Terskol Observatory	-134.2417824640755	41.52348926510399	2540.030772419524	UTC-8	n	8.188220212899944	18.688278539799033
117	1308	University of Tokyo Atacama Observatory	81.68303950881688	36.91148464641913	2376.6069203891034	UTC+5	n	3.2227289251380986	24.66073544097818
118	1198	Sphinx Observatory	-33.504039107553865	-41.1251436558223	198.47864419474183	UTC-2	n	8.642228833884113	18.933985514100755
119	1873	Peak Terskol Observatory	165.89753125908183	74.0167848909214	1127.971570138678	UTC+11	y	9.087157168443351	19.238653834575548
120	1366	Peak Terskol Observatory	37.029931543272056	-4.726982932454747	4721.517208611562	UTC+2	n	6.328698922249624	22.44886864317239
121	897	Mauna Kea Observatory	67.9102841659529	70.09143050223247	1942.668404433037	UTC+4	n	5.969509324830291	24.046160881802486
121	1547	Receiver Lab Telescope	-105.88313020987509	-63.61379743021546	331.51195868871787	UTC-7	n	5.836846896142872	22.339279497096854
122	86	Large Latin American Millimeter Array	16.307672304038473	-69.54789227773477	4121.416036524715	UTC+1	n	8.209040593053443	18.398770583714573
122	1660	European Extremely Large Telescope	-108.02468326270608	29.851369826348535	770.2307343401617	UTC-7	n	0.9816423400212372	23.339577035832313
123	971	Yangbajing International Cosmic Ray Observatory	-81.91271362397009	-61.741839524598134	5138.672878175826	UTC-5	y	7.2502005590754734	23.245731101641997
124	110	Yangbajing International Cosmic Ray Observatory	118.86174201951694	41.25656204188898	3797.4782059575177	UTC+7	n	8.081774377662818	19.93078062082229
125	605	Mauna Kea Observatory	61.458225956528985	5.0787915877436935	22.291003586635142	UTC+4	n	4.146666646693166	22.71482256538
125	942	European Extremely Large Telescope	22.659470052081733	-69.50266701425551	1729.9239009150754	UTC+1	n	5.764075970071107	18.130609453055893
126	1920	Concordia Station	-59.974415036103295	-32.713058969725	1248.9307880328013	UTC-3	n	9.564491098103632	18.32223867479089
127	1205	Large Latin American Millimeter Array	49.00718954654642	63.08020110729845	4081.3093298870003	UTC+3	n	8.717257009556675	21.65379327448246
127	1854	Mount Graham International Observatory	-77.91422069958661	-64.858023400512	1600.6093208722375	UTC-5	y	9.714856941961862	20.606433756158587
127	1211	Plateau Observatory	-18.272243453747365	54.68830560965705	114.4439919300178	UTC-1	n	5.85432391267636	19.51783580766682
128	1328	Very Long Baseline Array	-25.56754712974694	-47.76314447255196	3961.6052786245946	UTC-1	n	8.682832227932423	22.032529579804713
128	1465	Shiquanhe Observatory 	110.16701289604867	53.73582164401828	513.5745414791405	UTC+7	n	1.0826123460126924	17.575146990299828
129	84	High Altitude Water Cherenkov Gamma-Ray Observatory	9.016963408510918	-27.414293721686782	3168.797501419553	UTC+0	n	5.197107354886543	20.38472019229444
129	958	Atacama Cosmology Telescope	144.85967365287468	30.56270009254888	2884.436951829081	UTC+9	n	5.680232239542744	24.312340628313194
129	985	Iranian National Observatory	-14.392737726926017	68.51361099199198	609.0748235347912	UTC+0	n	1.832929458034216	16.665877439466534
129	842	Sphinx Observatory	-55.826269254720295	-78.85588202249912	1237.1396786450473	UTC-3	n	8.929104658083912	21.346324745464987
130	276	Llano de Chajnantor Observatory	-65.33825067406481	-58.174190467467774	5007.271138683667	UTC-4	n	7.6353500263244625	20.511150857610108
130	1085	Indian Astronomical Observatory	-19.05535482728044	50.74436938547544	2758.9444835721333	UTC-1	y	1.5181613979463238	20.286775473285516
131	1072	Very Long Baseline Array	30.524946850551142	-31.64901569926896	3803.461474690156	UTC+2	y	9.087931811477427	24.19333212733028
132	99	Chacaltaya Astrophysical Observatory	-73.76189900248366	28.379541040227227	3724.1473027050974	UTC-4	n	1.0270282505043482	18.088806627966
132	1536	Notre Dame University-Louaiz Observatory	29.35240215382845	10.071484791182131	5034.992161815834	UTC+1	n	0.9074785567638276	21.514157885802394
133	730	University of Tokyo Atacama Observatory	47.57610075443222	-24.49858287745606	4129.219967659436	UTC+3	n	1.3479427495405538	19.092573698255684
133	270	Haleakala Observatory	72.05522037353461	79.48461386932647	1903.6877478320043	UTC+4	n	0.059396720585231925	18.922030099002182
134	182	Notre Dame University-Louaiz Observatory	85.30985384529346	-12.51481397217222	3937.9039419081073	UTC+5	y	1.6488894910660967	18.907228797491427
134	1733	European Extremely Large Telescope	-123.93224710890377	-69.96975553112479	3245.917079032556	UTC-8	n	0.20995794906001453	19.81200795234788
135	1567	Plateau Observatory	24.1780133621549	50.16752837941556	1726.7015595487985	UTC+1	n	3.1602777802928568	16.83865007997915
135	1185	Llano de Chajnantor Observatory	-36.36692626215	-38.82710569251428	2560.601019865701	UTC-2	n	0.3927057257750499	20.780535340944823
136	1550	Mount Graham International Observatory	-43.1053857743847	-5.639417183162465	4899.5283249812655	UTC-2	n	2.6732573790613987	22.65239064880864
136	1100	Chacaltaya Astrophysical Observatory	-53.606629350436236	-7.517663888468902	5081.198219426239	UTC-3	n	0.7797723823632263	15.676897938472829
136	1680	High Altitude Water Cherenkov Gamma-Ray Observatory	-90.36572234756693	1.7466184619463974	703.944699623817	UTC-6	n	9.699252754359161	17.09748834766404
138	1259	Llano de Chajnantor Observatory	82.80279364563967	-34.043570797403866	58.60636932479277	UTC+5	n	9.513196550943867	17.485516155311654
138	221	Notre Dame University-Louaiz Observatory	160.21569404189034	-21.05861829285157	4863.431015208072	UTC+10	n	2.7976511087355407	17.1556247068596
138	694	Atacama Cosmology Telescope	-127.13846015017022	0.6490207723090577	4605.722503117172	UTC-8	n	5.746873896149043	24.614270600494905
138	1309	James Ax Observatory	-19.940907915901988	40.17836452394128	2181.1618671079214	UTC-1	n	3.2414670901770353	15.439291767351792
139	967	Yangbajing International Cosmic Ray Observatory	125.72803231912121	34.705972140377305	3971.250306149498	UTC+8	n	2.7798113925152017	24.353037066939148
139	463	Very Long Baseline Array	96.25412202001252	-73.10601917437536	2625.4678374267137	UTC+6	n	8.447716125627514	21.683515972465454
140	832	Very Long Baseline Array	112.36626420146071	-24.667834838353627	4788.853446207882	UTC+7	n	6.819676401609719	20.017324363961176
140	1402	High Altitude Water Cherenkov Gamma-Ray Observatory	-106.92433857880668	22.355866095106133	92.88186627841566	UTC-7	y	2.1522468399832646	18.305737420689102
141	1091	High Altitude Water Cherenkov Gamma-Ray Observatory	3.3781160081746857	33.48747671742622	3230.8999970171503	UTC+0	n	8.811937707147761	21.333851932691054
141	352	Very Long Baseline Array	179.24950307171508	59.002792780263576	4419.863675244505	UTC+11	y	9.81583497471303	16.624092043320765
141	1697	Chacaltaya Astrophysical Observatory	93.14388133085072	-54.54160342459492	4745.951964283713	UTC+6	n	7.986025967762583	22.432189504310497
142	638	European Extremely Large Telescope	53.09305320066022	17.609693932553057	3615.098945702268	UTC+3	n	7.475168511129645	16.935091944478955
142	600	Meyer-Womble Observatory	-57.31600723190135	-39.77657024088268	2262.4613512367787	UTC-3	y	3.702829477896522	23.844884615756804
143	789	Iranian National Observatory	-163.44914623288574	19.818322288286623	4652.4361892070865	UTC-10	n	8.950963074701829	17.439442364051686
143	986	Very Long Baseline Array	171.11390831173514	-75.46358614260666	3457.7086803144434	UTC+11	y	2.9623578064324594	24.605638456567675
144	951	Mauna Kea Observatory	-121.84085445679644	31.016276406752826	473.79818338846604	UTC-8	n	6.896233615504672	15.9342978845788
144	642	Meyer-Womble Observatory	-147.5301858170853	6.183292460781884	1843.979600803361	UTC-9	n	9.947774014134637	24.188871444844324
144	1257	Mount Graham International Observatory	111.42928672360635	-54.218915955424684	763.9561405600706	UTC+7	n	7.55082623543982	21.259262205400415
147	736	Mauna Kea Observatory	62.71058814989635	31.12229858253474	2415.616397707157	UTC+4	n	0.2111594593777888	18.397593947094126
147	1809	Large Millimeter Telescope	104.7575387081247	-46.663032664762284	3148.329876010957	UTC+6	n	0.15177083808473602	20.12801074160773
147	934	Concordia Station	58.78334440698549	60.9131042598878	3255.4743818185084	UTC+3	n	2.2230730296913266	21.787866585839048
147	1142	Mauna Kea Observatory	-24.606593916417975	-3.64387698087026	3874.024103818924	UTC-1	n	2.232085261882395	16.171056230402233
148	1848	European Extremely Large Telescope	34.167423079034904	25.32769368707417	1974.8705120917728	UTC+2	n	9.393154538156017	23.136708454173366
149	1340	Very Long Baseline Array	-67.633700409998	-69.58071824534466	3132.4855699608856	UTC-4	n	8.336709183328173	23.723707683106063
150	283	Mount Graham International Observatory	-39.100911287869074	59.21413758389596	5178.368833350512	UTC-2	n	8.09650330426903	20.65703472708115
151	1862	Mauna Kea Observatory	-37.52833230099765	-31.10762682708858	3562.598194146404	UTC-2	n	2.2368915374671428	24.95038183906673
151	1673	Yangbajing International Cosmic Ray Observatory	42.117712403873576	-55.13976596132656	4525.286921986825	UTC+2	n	4.669125321590212	20.217688481065718
151	391	Large Latin American Millimeter Array	160.05878591972896	55.618625785328426	1928.9963944728406	UTC+10	n	7.743472335090401	15.930080994239011
152	990	Concordia Station	131.1777126762994	36.03632514082537	1528.2364972498315	UTC+8	n	1.3411703905770644	20.37861299072317
152	1730	Magdalena Ridge Observatory	72.23483519029205	-18.829587233152694	3579.590500985893	UTC+4	n	8.103753368472422	21.03814873708864
153	1083	Plateau Observatory	-66.92711405881495	-59.649995839949796	3405.0654601354577	UTC-4	n	9.508954981554067	21.14157377655569
153	1779	High Altitude Water Cherenkov Gamma-Ray Observatory	-179.54319841837926	-69.60483778101135	2485.45773891858	UTC-11	n	3.743546934639384	22.833969145067986
154	1548	Llano de Chajnantor Observatory	-14.91465411644782	9.807570417754677	4080.882331580626	UTC+0	y	1.1880901369696184	18.561693502526094
156	773	Plateau Observatory	49.920997093420276	-55.91337605206276	1843.6497015860093	UTC+3	n	0.7585547320327268	20.310786194479586
157	1161	High Altitude Water Cherenkov Gamma-Ray Observatory	-13.606319229364116	59.92698696360129	3401.934851494673	UTC+0	n	2.356968988370165	17.298239055876202
157	1575	Gornergrat Observatory	-118.28889953557314	-0.5511534964516471	5102.802693311853	UTC-7	n	8.13063818936326	22.217747680784765
157	1650	Barcroft Observatory	55.30389038428242	-41.736458285132215	828.6672929641036	UTC+3	n	6.416053526739661	21.625712821169085
158	486	Receiver Lab Telescope	-151.93760892452724	64.10401756022264	3833.9388953926396	UTC-10	n	6.565027950038775	24.58555431570339
158	1979	Llano de Chajnantor Observatory	145.81139786020927	-59.54837209878222	2501.0071503144877	UTC+9	y	7.818286641103076	19.46990366668757
159	1461	Receiver Lab Telescope	-28.60840146676489	6.867869431243918	1519.8832872596545	UTC-1	n	0.8069017570930072	24.30393501074552
160	320	Llano del Hato National Astronomical Observatory	-6.368013953799903	-7.5836916799176075	5123.051874093972	UTC+0	n	6.64370853190098	19.61974778913925
160	265	Notre Dame University-Louaiz Observatory	-37.873247849430435	-1.2278331710525237	1690.7866386002527	UTC-2	n	1.756921250697746	23.8628540808435
162	274	Notre Dame University-Louaiz Observatory	-161.61391130691797	-67.75455947314386	1871.66365579648	UTC-10	n	2.723529782785308	22.475138121590444
162	596	Chacaltaya Astrophysical Observatory	168.5603960933901	76.56533425352563	276.7266062946416	UTC+11	n	8.606180716039969	20.868454366859407
162	74	Receiver Lab Telescope	2.778091325159437	68.2008912194261	3588.497409989661	UTC+0	n	8.807089051688813	23.994153729791517
164	581	Plateau Observatory	-146.81935924423286	-21.396222951423255	2634.8196934542952	UTC-9	n	4.434666334066543	15.374761521760842
164	366	Indian Astronomical Observatory	-130.90567270337272	20.78191251110029	2472.1640171850145	UTC-8	n	5.447463366969094	16.909428207598136
